freq,unit,na_item,geo,2020,2021,2022,2023,2024,2025
A,CLV10_EUR_HAB,P32_S13,IS,3550.0,3580.0,3560.0,3550.0,3550.0,
A,CLV10_EUR_HAB,P32_S13,IT,2170.0,2170.0,2210.0,2210.0,2280.0,
A,CLV10_EUR_HAB,P32_S13,LT,920.0,940.0,940.0,930.0,940.0,
A,CLV10_EUR_HAB,P32_S13,LU,5870.0,6020.0,6100.0,6220.0,6390.0,
A,CLV10_EUR_HAB,P32_S13,LV,1410.0,1460.0,1550.0,1540.0,1570.0,
A,CLV10_EUR_HAB,P32_S13,ME,730.0,690.0,720.0,720.0,740.0,
A,CLV10_EUR_HAB,P32_S13,MT,2000.0,2040.0,2060.0,2040.0,2150.0,
A,CLV10_EUR_HAB,P32_S13,NL,3390.0,3500.0,3550.0,3710.0,3900.0,3990.0
A,CLV10_EUR_HAB,P32_S13,NO,5440.0,5530.0,5480.0,5660.0,5750.0,
A,CLV10_EUR_HAB,P32_S13,PL,1100.0,1100.0,1110.0,1180.0,1260.0,
A,CLV10_EUR_HAB,P32_S13,PT,1470.0,1430.0,1390.0,1390.0,1360.0,
A,CLV10_EUR_HAB,P32_S13,RO,760.0,750.0,710.0,740.0,780.0,
A,CLV10_EUR_HAB,P32_S13,RS,470.0,520.0,510.0,490.0,520.0,
A,CLV10_EUR_HAB,P32_S13,SE,2870.0,2950.0,3000.0,3090.0,3160.0,
A,CLV10_EUR_HAB,P32_S13,SI,1440.0,1510.0,1470.0,1550.0,1590.0,
A,CLV10_EUR_HAB,P32_S13,SK,1480.0,1480.0,1310.0,1270.0,1350.0,
A,CLV10_EUR_HAB,P32_S13,TR,460.0,450.0,490.0,460.0,400.0,
A,CLV10_EUR_HAB,P32_S13,UK,,,,,,
A,CLV10_EUR_HAB,P3_S13,AL,530.0,540.0,560.0,,,
A,CLV10_EUR_HAB,P3_S13,AT,7220.0,7750.0,7670.0,7650.0,7900.0,
A,CLV10_EUR_HAB,P3_S13,BE,8010.0,8310.0,8500.0,8660.0,8760.0,
A,CLV10_EUR_HAB,P3_S13,BG,1230.0,1250.0,1350.0,1370.0,1420.0,
A,CLV10_EUR_HAB,P3_S13,CH,6940.0,7090.0,6990.0,6980.0,7000.0,
A,CLV10_EUR_HAB,P3_S13,CY,4650.0,4990.0,5130.0,5210.0,5210.0,
A,CLV10_EUR_HAB,P3_S13,CZ,3570.0,3620.0,3550.0,3620.0,3730.0,
A,CLV10_EUR_HAB,P3_S13,DE,7820.0,8080.0,8080.0,7990.0,8170.0,8290.0
A,CLV10_EUR_HAB,P3_S13,DK,12000.0,12530.0,12130.0,12070.0,12130.0,
A,CLV10_EUR_HAB,P3_S13,EA,6680.0,6960.0,7020.0,7040.0,7170.0,
A,CLV10_EUR_HAB,P3_S13,EA12,6850.0,7140.0,7200.0,7270.0,7400.0,
A,CLV10_EUR_HAB,P3_S13,EA19,6680.0,6960.0,7020.0,7080.0,7210.0,
A,CLV10_EUR_HAB,P3_S13,EA20,6640.0,6920.0,6980.0,7040.0,7170.0,
A,CLV10_EUR_HAB,P3_S13,EA21,6540.0,6820.0,6870.0,6940.0,7060.0,
A,CLV10_EUR_HAB,P3_S13,EE,2790.0,2900.0,2850.0,2800.0,2830.0,
A,CLV10_EUR_HAB,P3_S13,EL,3980.0,4070.0,4090.0,4220.0,4120.0,
A,CLV10_EUR_HAB,P3_S13,ES,4910.0,5090.0,5080.0,5250.0,5340.0,
A,CLV10_EUR_HAB,P3_S13,EU27_2020,5970.0,6220.0,6250.0,6320.0,6450.0,
A,CLV10_EUR_HAB,P3_S13,FI,8790.0,9140.0,9060.0,9410.0,9520.0,
A,CLV10_EUR_HAB,P3_S13,FR,7710.0,8180.0,8370.0,8460.0,8560.0,
A,CLV10_EUR_HAB,P3_S13,HR,3010.0,3120.0,3210.0,3420.0,3660.0,
A,CLV10_EUR_HAB,P3_S13,HU,2690.0,2760.0,2850.0,2940.0,2900.0,
A,CLV10_EUR_HAB,P3_S13,IE,8580.0,9070.0,9210.0,9620.0,9920.0,
A,CLV10_EUR_HAB,P3_S13,IS,8680.0,8760.0,8710.0,8690.0,8690.0,
A,CLV10_EUR_HAB,P3_S13,IT,5360.0,5510.0,5570.0,5630.0,5680.0,
A,CLV10_EUR_HAB,P3_S13,LT,2000.0,2020.0,2040.0,2010.0,2030.0,
A,CLV10_EUR_HAB,P3_S13,LU,14850.0,15320.0,15600.0,15550.0,16060.0,
A,CLV10_EUR_HAB,P3_S13,LV,2240.0,2340.0,2350.0,2410.0,2420.0,
A,CLV10_EUR_HAB,P3_S13,ME,1320.0,1290.0,1320.0,1360.0,1380.0,
A,CLV10_EUR_HAB,P3_S13,MK,830.0,840.0,810.0,800.0,810.0,
A,CLV10_EUR_HAB,P3_S13,MT,4880.0,5120.0,4980.0,4970.0,5280.0,
A,CLV10_EUR_HAB,P3_S13,NL,10460.0,10890.0,10920.0,11110.0,11440.0,11680.0
A,CLV10_EUR_HAB,P3_S13,NO,14770.0,15220.0,15360.0,15690.0,15910.0,
A,CLV10_EUR_HAB,P3_S13,PL,2400.0,2540.0,2500.0,2620.0,2860.0,
A,CLV10_EUR_HAB,P3_S13,PT,3380.0,3500.0,3540.0,3560.0,3580.0,
A,CLV10_EUR_HAB,P3_S13,RO,1280.0,1290.0,1280.0,1330.0,1340.0,
A,CLV10_EUR_HAB,P3_S13,RS,1070.0,1130.0,1170.0,1150.0,1200.0,
A,CLV10_EUR_HAB,P3_S13,SE,9980.0,10260.0,10220.0,10260.0,10330.0,
A,CLV10_EUR_HAB,P3_S13,SI,3840.0,4070.0,4040.0,4100.0,4390.0,
A,CLV10_EUR_HAB,P3_S13,SK,2820.0,2940.0,2840.0,2770.0,2880.0,
A,CLV10_EUR_HAB,P3_S13,TR,1630.0,1680.0,1740.0,1780.0,1760.0,
A,CLV10_EUR_HAB,P3_S13,UK,,,,,,
A,CLV10_EUR_HAB,P41,AL,3020.0,3190.0,3410.0,,,
A,CLV10_EUR_HAB,P41,AT,21980.0,23270.0,23960.0,23700.0,23930.0,
A,CLV10_EUR_HAB,P41,BE,22450.0,23580.0,24240.0,24420.0,24760.0,
A,CLV10_EUR_HAB,P41,BG,5160.0,5610.0,5870.0,5950.0,6250.0,
A,CLV10_EUR_HAB,P41,CH,34620.0,35270.0,36300.0,36320.0,36700.0,
A,CLV10_EUR_HAB,P41,CY,17470.0,18250.0,19620.0,20290.0,20770.0,
A,CLV10_EUR_HAB,P41,CZ,10590.0,11030.0,10820.0,10550.0,10810.0,
A,CLV10_EUR_HAB,P41,DE,23600.0,24210.0,25360.0,24900.0,25080.0,25450.0
A,CLV10_EUR_HAB,P41,DK,31560.0,33220.0,32150.0,31280.0,31350.0,
A,CLV10_EUR_HAB,P41,EA,19780.0,20730.0,21560.0,21430.0,21650.0,
A,CLV10_EUR_HAB,P41,EA12,20210.0,21170.0,22020.0,22010.0,22220.0,
A,CLV10_EUR_HAB,P41,EA19,19780.0,20730.0,21560.0,21550.0,21760.0,
A,CLV10_EUR_HAB,P41,EA20,19660.0,20610.0,21440.0,21430.0,21650.0,
A,CLV10_EUR_HAB,P41,EA21,19390.0,20330.0,21150.0,21150.0,21370.0,
A,CLV10_EUR_HAB,P41,EE,9860.0,10530.0,10760.0,10360.0,10340.0,
A,CLV10_EUR_HAB,P41,EL,13400.0,14120.0,15360.0,15780.0,16090.0,
A,CLV10_EUR_HAB,P41,ES,15100.0,16100.0,16570.0,16740.0,17100.0,
A,CLV10_EUR_HAB,P41,EU27_2020,17860.0,18760.0,19430.0,19420.0,19690.0,
A,CLV10_EUR_HAB,P41,FI,24570.0,25370.0,25430.0,25650.0,25490.0,
A,CLV10_EUR_HAB,P41,FR,21740.0,22940.0,23580.0,23690.0,23900.0,
A,CLV10_EUR_HAB,P41,HR,8740.0,9650.0,10270.0,10630.0,11290.0,
A,CLV10_EUR_HAB,P41,HU,8070.0,8490.0,9110.0,8990.0,9460.0,
A,CLV10_EUR_HAB,P41,IE,22720.0,24350.0,26040.0,26880.0,27300.0,
A,CLV10_EUR_HAB,P41,IS,24480.0,25730.0,26660.0,26260.0,26080.0,
A,CLV10_EUR_HAB,P41,IT,17670.0,18750.0,19630.0,19780.0,19870.0,
A,CLV10_EUR_HAB,P41,LT,9420.0,10080.0,10190.0,10030.0,10260.0,
A,CLV10_EUR_HAB,P41,LU,35700.0,38560.0,40000.0,40370.0,41220.0,
A,CLV10_EUR_HAB,P41,LV,7970.0,8640.0,8920.0,8950.0,9010.0,
A,CLV10_EUR_HAB,P41,ME,5320.0,5600.0,6270.0,6700.0,7320.0,
A,CLV10_EUR_HAB,P41,MT,13180.0,14430.0,15030.0,16050.0,16680.0,
A,CLV10_EUR_HAB,P41,NL,24150.0,25140.0,26180.0,26160.0,26390.0,26700.0
A,CLV10_EUR_HAB,P41,NO,38020.0,39650.0,41810.0,41270.0,41560.0,
A,CLV10_EUR_HAB,P41,PL,9060.0,9710.0,9890.0,9970.0,10410.0,
A,CLV10_EUR_HAB,P41,PT,12950.0,13610.0,14260.0,14450.0,14730.0,
A,CLV10_EUR_HAB,P41,RO,6670.0,7150.0,7560.0,7750.0,8120.0,
A,CLV10_EUR_HAB,P41,RS,4220.0,4550.0,4840.0,4890.0,5160.0,
A,CLV10_EUR_HAB,P41,SE,27240.0,28430.0,28660.0,28140.0,28210.0,
A,CLV10_EUR_HAB,P41,SI,12610.0,13890.0,14330.0,14240.0,14920.0,
A,CLV10_EUR_HAB,P41,SK,9870.0,10290.0,10790.0,10500.0,10830.0,
A,CLV10_EUR_HAB,P41,TR,7590.0,8600.0,9730.0,10730.0,11240.0,
A,CLV10_EUR_HAB,P41,UK,,,,,,
A,CLV15_EUR_HAB,B1GQ,AL,4000.0,4400.0,4670.0,,,
A,CLV15_EUR_HAB,B1GQ,AT,39140.0,40910.0,42610.0,41910.0,41420.0,
A,CLV15_EUR_HAB,B1GQ,BE,36740.0,38880.0,40100.0,40440.0,40630.0,
A,CLV15_EUR_HAB,B1GQ,BG,7610.0,8260.0,8660.0,8830.0,9140.0,
A,CLV15_EUR_HAB,B1GQ,CH,77710.0,81910.0,84090.0,83520.0,83730.0,
A,CLV15_EUR_HAB,B1GQ,CY,24240.0,26600.0,28270.0,28740.0,29400.0,
A,CLV15_EUR_HAB,B1GQ,CZ,17670.0,18380.0,18450.0,18260.0,18460.0,
A,CLV15_EUR_HAB,B1GQ,DE,38670.0,40250.0,40710.0,39990.0,39680.0,39760.0
A,CLV15_EUR_HAB,B1GQ,DK,50470.0,53520.0,53290.0,53230.0,54820.0,
A,CLV15_EUR_HAB,B1GQ,EA,31540.0,33550.0,34590.0,34310.0,34480.0,
A,CLV15_EUR_HAB,B1GQ,EA12,32200.0,34230.0,35310.0,35230.0,35380.0,
A,CLV15_EUR_HAB,B1GQ,EA19,31540.0,33550.0,34590.0,34520.0,34680.0,
A,CLV15_EUR_HAB,B1GQ,EA20,31320.0,33320.0,34370.0,34310.0,34480.0,
A,CLV15_EUR_HAB,B1GQ,EA21,30880.0,32860.0,33900.0,33850.0,34020.0,
A,CLV15_EUR_HAB,B1GQ,EE,17990.0,19450.0,19190.0,18200.0,18070.0,
A,CLV15_EUR_HAB,B1GQ,EL,15760.0,17220.0,18270.0,18720.0,19140.0,
A,CLV15_EUR_HAB,B1GQ,ES,22610.0,24120.0,25420.0,25740.0,26350.0,
A,CLV15_EUR_HAB,B1GQ,EU27_2020,28450.0,30280.0,31160.0,31140.0,31380.0,
A,CLV15_EUR_HAB,B1GQ,FI,40270.0,41270.0,41470.0,40780.0,40620.0,
A,CLV15_EUR_HAB,B1GQ,FR,32170.0,34230.0,35030.0,35440.0,35770.0,
A,CLV15_EUR_HAB,B1GQ,HR,12100.0,13750.0,14820.0,15370.0,15910.0,
A,CLV15_EUR_HAB,B1GQ,HU,13210.0,14230.0,14860.0,14760.0,14880.0,
A,CLV15_EUR_HAB,B1GQ,IE,73020.0,83930.0,88360.0,84560.0,85320.0,
A,CLV15_EUR_HAB,B1GQ,IS,48670.0,50430.0,53610.0,54950.0,53290.0,
A,CLV15_EUR_HAB,B1GQ,IT,26560.0,29080.0,30550.0,30860.0,31090.0,
A,CLV15_EUR_HAB,B1GQ,LT,15720.0,16740.0,17010.0,16900.0,17310.0,
A,CLV15_EUR_HAB,B1GQ,LU,94770.0,99760.0,96540.0,94830.0,93670.0,
A,CLV15_EUR_HAB,B1GQ,LV,13430.0,14480.0,14750.0,14640.0,14770.0,
A,CLV15_EUR_HAB,B1GQ,ME,5720.0,6490.0,7010.0,7460.0,7700.0,
A,CLV15_EUR_HAB,B1GQ,MK,5170.0,5470.0,5630.0,5790.0,5980.0,
A,CLV15_EUR_HAB,B1GQ,MT,25120.0,28320.0,28300.0,30080.0,31300.0,
A,CLV15_EUR_HAB,B1GQ,NL,42440.0,44870.0,46670.0,45930.0,46130.0,46740.0
A,CLV15_EUR_HAB,B1GQ,NO,67840.0,70120.0,71740.0,70980.0,71790.0,
A,CLV15_EUR_HAB,B1GQ,PL,13720.0,14750.0,15190.0,15290.0,15800.0,
A,CLV15_EUR_HAB,B1GQ,PT,17680.0,18620.0,19800.0,20200.0,20410.0,
A,CLV15_EUR_HAB,B1GQ,RO,9760.0,10390.0,10880.0,11120.0,11220.0,
A,CLV15_EUR_HAB,B1GQ,RS,6170.0,6730.0,7090.0,7400.0,7730.0,
A,CLV15_EUR_HAB,B1GQ,SE,46550.0,48690.0,48780.0,48350.0,48660.0,
A,CLV15_EUR_HAB,B1GQ,SI,20560.0,22230.0,22810.0,23230.0,23560.0,
A,CLV15_EUR_HAB,B1GQ,SK,16010.0,16970.0,17010.0,17370.0,17700.0,
A,CLV15_EUR_HAB,B1GQ,TR,10630.0,11770.0,12300.0,12920.0,13350.0,
A,CLV15_EUR_HAB,B1GQ,UK,,,,,,
A,CLV15_EUR_HAB,P3,AL,3500.0,3690.0,3930.0,,,
A,CLV15_EUR_HAB,P3,AT,27500.0,28970.0,29710.0,29470.0,29840.0,
A,CLV15_EUR_HAB,P3,BE,27490.0,28780.0,29550.0,29770.0,30170.0,
A,CLV15_EUR_HAB,P3,BG,6360.0,6820.0,7210.0,7310.0,7650.0,
A,CLV15_EUR_HAB,P3,CH,47900.0,48650.0,50070.0,50020.0,50530.0,
A,CLV15_EUR_HAB,P3,CY,19550.0,20360.0,21790.0,22550.0,22950.0,
A,CLV15_EUR_HAB,P3,CZ,12000.0,12400.0,12160.0,11920.0,12210.0,
A,CLV15_EUR_HAB,P3,DE,28570.0,29280.0,30460.0,30030.0,30280.0,30690.0
A,CLV15_EUR_HAB,P3,DK,36460.0,38260.0,37070.0,36220.0,36390.0,
A,CLV15_EUR_HAB,P3,EA,23590.0,24650.0,25530.0,25430.0,25710.0,
A,CLV15_EUR_HAB,P3,EA12,24090.0,25160.0,26070.0,26110.0,26390.0,
A,CLV15_EUR_HAB,P3,EA19,23590.0,24650.0,25530.0,25570.0,25850.0,
A,CLV15_EUR_HAB,P3,EA20,23440.0,24500.0,25380.0,25430.0,25710.0,
A,CLV15_EUR_HAB,P3,EA21,23130.0,24170.0,25050.0,25100.0,25390.0,
A,CLV15_EUR_HAB,P3,EE,12990.0,13780.0,13990.0,13530.0,13520.0,
A,CLV15_EUR_HAB,P3,EL,14750.0,15470.0,16650.0,17100.0,17360.0,
A,CLV15_EUR_HAB,P3,ES,17700.0,18780.0,19310.0,19560.0,19950.0,
A,CLV15_EUR_HAB,P3,EU27_2020,21260.0,22260.0,22970.0,23020.0,23350.0,
A,CLV15_EUR_HAB,P3,FI,30570.0,31590.0,31620.0,31870.0,31790.0,
A,CLV15_EUR_HAB,P3,FR,25430.0,26760.0,27480.0,27660.0,27910.0,
A,CLV15_EUR_HAB,P3,HR,10240.0,11200.0,11880.0,12360.0,13110.0,
A,CLV15_EUR_HAB,P3,HU,9530.0,9990.0,10620.0,10560.0,10960.0,
A,CLV15_EUR_HAB,P3,IE,26810.0,28700.0,30480.0,31430.0,32000.0,
A,CLV15_EUR_HAB,P3,IS,38020.0,39750.0,40980.0,40440.0,40180.0,
A,CLV15_EUR_HAB,P3,IT,21010.0,22150.0,23110.0,23280.0,23450.0,
A,CLV15_EUR_HAB,P3,LT,11250.0,11980.0,12100.0,11920.0,12170.0,
A,CLV15_EUR_HAB,P3,LU,45690.0,48990.0,50650.0,51200.0,52320.0,
A,CLV15_EUR_HAB,P3,LV,10460.0,11270.0,11680.0,11700.0,11800.0,
A,CLV15_EUR_HAB,P3,ME,6420.0,6670.0,7430.0,7890.0,8580.0,
A,CLV15_EUR_HAB,P3,MK,4570.0,4950.0,5150.0,5220.0,5330.0,
A,CLV15_EUR_HAB,P3,MT,16250.0,17630.0,18300.0,19380.0,20160.0,
A,CLV15_EUR_HAB,P3,NL,29150.0,30310.0,31470.0,31620.0,32050.0,32470.0
A,CLV15_EUR_HAB,P3,NO,43810.0,45560.0,47670.0,47320.0,47710.0,
A,CLV15_EUR_HAB,P3,PL,10480.0,11150.0,11350.0,11500.0,12040.0,
A,CLV15_EUR_HAB,P3,PT,14870.0,15530.0,16160.0,16360.0,16610.0,
A,CLV15_EUR_HAB,P3,RO,7960.0,8440.0,8810.0,9060.0,9490.0,
A,CLV15_EUR_HAB,P3,RS,5210.0,5620.0,5930.0,5960.0,6290.0,
A,CLV15_EUR_HAB,P3,SE,33110.0,34500.0,34820.0,34350.0,34510.0,
A,CLV15_EUR_HAB,P3,SI,14600.0,15990.0,16390.0,16390.0,17130.0,
A,CLV15_EUR_HAB,P3,SK,12240.0,12690.0,13000.0,12630.0,13090.0,
A,CLV15_EUR_HAB,P3,TR,7630.0,8560.0,9670.0,10540.0,10910.0,
A,CLV15_EUR_HAB,P3,UK,,,,,,
A,CLV15_EUR_HAB,P31_S13,AL,230.0,250.0,260.0,,,
A,CLV15_EUR_HAB,P31_S13,AT,4960.0,5490.0,5420.0,5360.0,5520.0,
A,CLV15_EUR_HAB,P31_S13,BE,5610.0,5870.0,6030.0,6180.0,6260.0,
A,CLV15_EUR_HAB,P31_S13,BG,710.0,740.0,780.0,790.0,830.0,
A,CLV15_EUR_HAB,P31_S13,CH,4830.0,5090.0,4840.0,4900.0,4880.0,
A,CLV15_EUR_HAB,P31_S13,CY,2340.0,2630.0,2690.0,2690.0,2750.0,
A,CLV15_EUR_HAB,P31_S13,CZ,1960.0,2040.0,2000.0,2040.0,2120.0,
A,CLV15_EUR_HAB,P31_S13,DE,5280.0,5500.0,5550.0,5390.0,5540.0,5650.0
A,CLV15_EUR_HAB,P31_S13,DK,8380.0,8840.0,8510.0,8400.0,8360.0,
A,CLV15_EUR_HAB,P31_S13,EA,4300.0,4540.0,4590.0,4570.0,4650.0,
A,CLV15_EUR_HAB,P31_S13,EA12,4420.0,4670.0,4720.0,4730.0,4810.0,
A,CLV15_EUR_HAB,P31_S13,EA19,4300.0,4540.0,4590.0,4600.0,4680.0,
A,CLV15_EUR_HAB,P31_S13,EA20,4270.0,4510.0,4560.0,4570.0,4650.0,
A,CLV15_EUR_HAB,P31_S13,EA21,4200.0,4440.0,4490.0,4500.0,4580.0,
A,CLV15_EUR_HAB,P31_S13,EE,1880.0,1980.0,1970.0,1910.0,1930.0,
A,CLV15_EUR_HAB,P31_S13,EL,1650.0,1710.0,1740.0,1810.0,1760.0,
A,CLV15_EUR_HAB,P31_S13,ES,2920.0,3050.0,3010.0,3110.0,3190.0,
A,CLV15_EUR_HAB,P31_S13,EU27_2020,3840.0,4060.0,4090.0,4110.0,4190.0,
A,CLV15_EUR_HAB,P31_S13,FI,6760.0,7030.0,6980.0,7350.0,7380.0,
A,CLV15_EUR_HAB,P31_S13,FR,4980.0,5380.0,5500.0,5540.0,5600.0,
A,CLV15_EUR_HAB,P31_S13,HR,1540.0,1610.0,1640.0,1720.0,1870.0,
A,CLV15_EUR_HAB,P31_S13,HU,1080.0,1110.0,1180.0,1210.0,1230.0,
A,CLV15_EUR_HAB,P31_S13,IE,5910.0,6230.0,6370.0,6730.0,6900.0,
A,CLV15_EUR_HAB,P31_S13,IS,7680.0,7750.0,7700.0,7690.0,7690.0,
A,CLV15_EUR_HAB,P31_S13,IT,3180.0,3330.0,3350.0,3410.0,3400.0,
A,CLV15_EUR_HAB,P31_S13,LT,1240.0,1250.0,1270.0,1250.0,1260.0,
A,CLV15_EUR_HAB,P31_S13,LU,10280.0,10630.0,10860.0,10670.0,11050.0,
A,CLV15_EUR_HAB,P31_S13,LV,1000.0,1050.0,990.0,1050.0,1050.0,
A,CLV15_EUR_HAB,P31_S13,ME,580.0,590.0,590.0,620.0,630.0,
A,CLV15_EUR_HAB,P31_S13,MT,2950.0,3170.0,3000.0,3000.0,3210.0,
A,CLV15_EUR_HAB,P31_S13,NL,7310.0,7650.0,7620.0,7660.0,7810.0,7960.0
A,CLV15_EUR_HAB,P31_S13,NO,10280.0,10670.0,10860.0,11040.0,11180.0,
A,CLV15_EUR_HAB,P31_S13,PL,1370.0,1500.0,1450.0,1520.0,1670.0,
A,CLV15_EUR_HAB,P31_S13,PT,1770.0,1920.0,1990.0,2010.0,2060.0,
A,CLV15_EUR_HAB,P31_S13,RO,590.0,610.0,630.0,650.0,630.0,
A,CLV15_EUR_HAB,P31_S13,RS,610.0,620.0,670.0,670.0,690.0,
A,CLV15_EUR_HAB,P31_S13,SE,8430.0,8680.0,8570.0,8510.0,8520.0,
A,CLV15_EUR_HAB,P31_S13,SI,2380.0,2540.0,2550.0,2520.0,2780.0,
A,CLV15_EUR_HAB,P31_S13,SK,1470.0,1610.0,1700.0,1680.0,1700.0,
A,CLV15_EUR_HAB,P31_S13,TR,1150.0,1220.0,1230.0,1340.0,1440.0,
A,CLV15_EUR_HAB,P31_S13,UK,,,,,,
A,CLV15_EUR_HAB,P31_S14,AL,2920.0,3080.0,3310.0,,,
A,CLV15_EUR_HAB,P31_S14,AT,18740.0,19540.0,20420.0,20150.0,20230.0,
A,CLV15_EUR_HAB,P31_S14,BE,18280.0,19200.0,19730.0,19760.0,20040.0,
A,CLV15_EUR_HAB,P31_S14,BG,4900.0,5360.0,5600.0,5680.0,5970.0,
A,CLV15_EUR_HAB,P31_S14,CH,36890.0,37380.0,38940.0,38870.0,39360.0,
A,CLV15_EUR_HAB,P31_S14,CY,15000.0,15440.0,16770.0,17450.0,17850.0,
A,CLV15_EUR_HAB,P31_S14,CZ,8290.0,8630.0,8450.0,8130.0,8300.0,
A,CLV15_EUR_HAB,P31_S14,DE,19470.0,19900.0,21080.0,20760.0,20800.0,21090.0
A,CLV15_EUR_HAB,P31_S14,DK,23720.0,24990.0,24180.0,23370.0,23500.0,
A,CLV15_EUR_HAB,P31_S14,EA,16200.0,16940.0,17760.0,17630.0,17770.0,
A,CLV15_EUR_HAB,P31_S14,EA12,16510.0,17260.0,18090.0,18060.0,18190.0,
A,CLV15_EUR_HAB,P31_S14,EA19,16200.0,16940.0,17760.0,17730.0,17870.0,
A,CLV15_EUR_HAB,P31_S14,EA20,16100.0,16840.0,17660.0,17630.0,17770.0,
A,CLV15_EUR_HAB,P31_S14,EA21,15890.0,16630.0,17440.0,17410.0,17560.0,
A,CLV15_EUR_HAB,P31_S14,EE,9190.0,9840.0,10140.0,9740.0,9670.0,
A,CLV15_EUR_HAB,P31_S14,EL,11060.0,11700.0,12880.0,13230.0,13570.0,
A,CLV15_EUR_HAB,P31_S14,ES,12560.0,13470.0,14000.0,14060.0,14340.0,
A,CLV15_EUR_HAB,P31_S14,EU27_2020,14640.0,15360.0,16040.0,16000.0,16180.0,
A,CLV15_EUR_HAB,P31_S14,FI,19880.0,20520.0,20630.0,20540.0,20330.0,
A,CLV15_EUR_HAB,P31_S14,FR,16840.0,17630.0,18130.0,18190.0,18330.0,
A,CLV15_EUR_HAB,P31_S14,HR,7150.0,8000.0,8600.0,8870.0,9360.0,
A,CLV15_EUR_HAB,P31_S14,HU,6690.0,7070.0,7590.0,7390.0,7860.0,
A,CLV15_EUR_HAB,P31_S14,IE,17660.0,19070.0,20720.0,21220.0,21390.0,
A,CLV15_EUR_HAB,P31_S14,IS,24350.0,26010.0,27400.0,26850.0,26590.0,
A,CLV15_EUR_HAB,P31_S14,IT,15430.0,16410.0,17320.0,17410.0,17510.0,
A,CLV15_EUR_HAB,P31_S14,LT,8970.0,9710.0,9810.0,9660.0,9900.0,
A,CLV15_EUR_HAB,P31_S14,LU,27180.0,29660.0,30850.0,31370.0,31880.0,
A,CLV15_EUR_HAB,P31_S14,LV,7580.0,8250.0,8680.0,8640.0,8730.0,
A,CLV15_EUR_HAB,P31_S14,ME,5080.0,5370.0,6110.0,6540.0,7220.0,
A,CLV15_EUR_HAB,P31_S14,MK,3650.0,4010.0,4240.0,4320.0,4420.0,
A,CLV15_EUR_HAB,P31_S14,MT,10790.0,11890.0,12700.0,13810.0,14220.0,
A,CLV15_EUR_HAB,P31_S14,NL,17910.0,18610.0,19740.0,19690.0,19780.0,19940.0
A,CLV15_EUR_HAB,P31_S14,NO,26440.0,27650.0,29430.0,28700.0,28870.0,
A,CLV15_EUR_HAB,P31_S14,PL,7820.0,8350.0,8580.0,8590.0,8870.0,
A,CLV15_EUR_HAB,P31_S14,PT,11340.0,11880.0,12460.0,12620.0,12860.0,
A,CLV15_EUR_HAB,P31_S14,RO,6460.0,7000.0,7420.0,7590.0,8030.0,
A,CLV15_EUR_HAB,P31_S14,RS,4040.0,4390.0,4660.0,4710.0,4980.0,
A,CLV15_EUR_HAB,P31_S14,SE,20900.0,21960.0,22350.0,21810.0,21870.0,
A,CLV15_EUR_HAB,P31_S14,SI,10510.0,11660.0,12070.0,12010.0,12420.0,
A,CLV15_EUR_HAB,P31_S14,SK,9110.0,9420.0,9850.0,9530.0,9890.0,
A,CLV15_EUR_HAB,P31_S14,TR,5980.0,6840.0,7880.0,8700.0,9080.0,
A,CLV15_EUR_HAB,P31_S14,UK,,,,,,
A,CLV15_EUR_HAB,P31_S14_S15,AL,2960.0,3120.0,3350.0,,,
A,CLV15_EUR_HAB,P31_S14_S15,AT,19500.0,20380.0,21230.0,21000.0,21100.0,
A,CLV15_EUR_HAB,P31_S14_S15,BE,18660.0,19620.0,20180.0,20230.0,20510.0,
A,CLV15_EUR_HAB,P31_S14_S15,BG,4960.0,5420.0,5670.0,5750.0,6040.0,
A,CLV15_EUR_HAB,P31_S14_S15,CH,38610.0,39160.0,40720.0,40680.0,41180.0,
A,CLV15_EUR_HAB,P31_S14_S15,CY,15240.0,15720.0,17060.0,17750.0,18160.0,
A,CLV15_EUR_HAB,P31_S14_S15,CZ,8440.0,8800.0,8630.0,8310.0,8500.0,
A,CLV15_EUR_HAB,P31_S14_S15,DE,20050.0,20480.0,21670.0,21330.0,21390.0,21670.0
A,CLV15_EUR_HAB,P31_S14_S15,DK,24440.0,25700.0,24920.0,24120.0,24240.0,
A,CLV15_EUR_HAB,P31_S14_S15,EA,16630.0,17400.0,18230.0,18100.0,18260.0,
A,CLV15_EUR_HAB,P31_S14_S15,EA12,16950.0,17720.0,18570.0,18550.0,18690.0,
A,CLV15_EUR_HAB,P31_S14_S15,EA19,16630.0,17400.0,18230.0,18200.0,18350.0,
A,CLV15_EUR_HAB,P31_S14_S15,EA20,16530.0,17290.0,18120.0,18100.0,18260.0,
A,CLV15_EUR_HAB,P31_S14_S15,EA21,16310.0,17070.0,17900.0,17880.0,18040.0,
A,CLV15_EUR_HAB,P31_S14_S15,EE,9530.0,10210.0,10490.0,10090.0,10040.0,
A,CLV15_EUR_HAB,P31_S14_S15,EL,11310.0,11950.0,13130.0,13470.0,13810.0,
A,CLV15_EUR_HAB,P31_S14_S15,ES,12830.0,13740.0,14280.0,14360.0,14650.0,
